REC(#),LOCALDATE(MM,DD,YY),LOCALTIME(hh:mm:ss),UTC(hh:mm:ss),INTEGRATIONTIME(s),DETNUM,LAT(deci.deg),LON(deci.deg),corLAT(deci.deg),corLON(deci.deg),alt(m),Rate(counts/inteveral)
1,9:14:2015,11:9:14,19:09:14,1,1,64.836066667,-147.834346667,64.836066667,-147.834346667,133.2,6.0
2,9:14:2015,11:9:15,19:09:15,1,1,64.835883333,-147.83409,64.835883333,-147.83409,133.0,2.0
3,9:14:2015,11:9:16,19:09:16,1,1,64.8357,-147.833831667,64.8357,-147.833831667,132.7,2.0
4,9:14:2015,11:9:17,19:09:17,1,1,64.835515,-147.833571667,64.835515,-147.833571667,132.3,2.0
5,9:14:2015,11:9:18,19:09:18,1,1,64.835328333,-147.833311667,64.835328333,-147.833311667,131.8,2.0
6,9:14:2015,11:9:19,19:09:19,1,1,64.835141667,-147.83305,64.835141667,-147.83305,131.2,2.0
7,9:14:2015,11:9:21,19:09:21,1,1,64.834768333,-147.83253,64.834768333,-147.83253,129.7,2.0
8,9:14:2015,11:9:22,19:09:22,1,1,64.83458,-147.832268333,64.83458,-147.832268333,129.0,0.0
9,9:14:2015,11:9:23,19:09:23,1,1,64.83439,-147.832006667,64.83439,-147.832006667,128.2,0.0
10,9:14:2015,11:9:24,19:09:24,1,1,64.834201667,-147.831746667,64.834201667,-147.831746667,127.4,2.0
11,9:14:2015,11:9:25,19:09:25,1,1,64.834013333,-147.831483333,64.834013333,-147.831483333,126.7,0.0
12,9:14:2015,11:9:26,19:09:26,1,1,64.833823333,-147.831221667,64.833823333,-147.831221667,126.2,4.0
13,9:14:2015,11:9:27,19:09:27,1,1,64.833633333,-147.830958333,64.833633333,-147.830958333,125.8,0.0
14,9:14:2015,11:9:28,19:09:28,1,1,64.833443333,-147.830693333,64.833443333,-147.830693333,125.5,2.0
15,9:14:2015,11:9:29,19:09:29,1,1,64.833255,-147.830428333,64.833255,-147.830428333,125.3,4.0
16,9:14:2015,11:9:30,19:09:30,1,1,64.833066667,-147.830163333,64.833066667,-147.830163333,125.3,2.0
